id,Machine_Failure_Prediction,probs
136545,0,0.004279102328612596
136546,0,0.0007689649788915632
136547,0,0.002607865759181983
136548,0,0.002216636931822872
136549,0,0.001945523991943538
136550,0,0.007158871018533049
136551,0,0.0015542608773983712
136552,0,0.0016243214123495891
136553,0,0.0016051906158829764
136554,0,0.002789843306874943
136555,0,0.014666311209275106
136556,0,0.0063987734881233715
136557,0,0.00396185370163509
136558,0,0.004212941422431954
136559,0,0.0030886796325210082
136560,0,0.00549776963591707
136561,0,0.007476815731335361
136562,0,0.0020243003021855467
136563,0,0.00315007031618741
136564,0,0.0016422441711621074
136565,0,0.015836569634977555
136566,0,0.0010608867732514583
136567,0,0.005200100375764232
136568,0,0.00330323410290792
136569,0,0.0040636146373305235
136570,0,0.0008201390543137035
136571,0,0.006307699611016776
136572,0,0.0038830413505431716
136573,0,0.001519123184468244
136574,0,0.0056253733162961676
136575,0,0.0015808544911840756
136576,0,0.005429332398830629
136577,0,0.005369416531945639
136578,0,0.0015017836569136086
136579,0,0.006675930455963386
136580,0,0.0012306368748178746
136581,0,0.0014390392529327956
136582,0,0.0011401483347957965
136583,0,0.0013837648114479087
136584,0,0.0020895287231489537
136585,0,0.004087038257347539
136586,0,0.056396227502466145
136587,0,0.0009752543582354887
136588,0,0.005975088343921189
136589,0,0.002894638474412049
136590,0,0.0014797366022632722
136591,0,0.0035705277718363314
136592,0,0.009181092347331605
136593,0,0.005651427528627062
136594,0,0.0005569916967180894
136595,0,0.0018200576316883654
136596,0,0.0012675070839605193
136597,0,0.0016416552686851684
136598,0,0.005073240109655586
136599,0,0.0026961227422270732
136600,0,0.0019246108257357291
136601,0,0.004978623284607689
136602,0,0.00728749808886504
136603,0,0.0037798195827389146
136604,0,0.0013050519735638615
136605,0,0.00741184537047182
136606,0,0.0022139821116281843
136607,0,0.004282231828351409
136608,0,0.002733178716992329
136609,0,0.004620133417830855
136610,0,0.005316577932848285
136611,0,0.0010526471840425072
136612,0,0.002077434916441862
136613,0,0.0030361140728214476
136614,0,0.0010487319558219177
136615,0,0.0007059008884680138
136616,0,0.0015755018517393255
136617,0,0.009105125340814174
136618,0,0.0022272969547217376
136619,0,0.001659338683775169
136620,0,0.0017056334951310597
136621,0,0.0028380859518525575
136622,0,0.0017767542964539495
136623,0,0.0012045643139378186
136624,0,0.001707709645995897
136625,0,0.0036876106128924187
136626,0,0.0003841121162075309
136627,0,0.003259848985141486
136628,0,0.0033485872105645255
136629,0,0.0004570154631785088
136630,0,0.00113231938531207
136631,0,0.006653568172003168
136632,0,0.004170329105098628
136633,0,0.001533407006827588
136634,0,0.0015239050185202434
136635,0,0.01177720539085537
136636,0,0.013660489991306386
136637,0,0.003683153691742793
136638,1,0.9958072320733455
136639,0,0.006331566644783991
136640,0,0.012182209832417563
136641,0,0.0017935440301968806
136642,0,0.0019860243417036644
136643,0,0.04230344122959549
136644,0,0.001056322548365739
136645,0,0.0010307366060630456
136646,0,0.0010082743196655306
136647,0,0.010972597772559631
136648,0,0.018919883939939076
136649,0,0.0017894036413421061
136650,0,0.005621488367146027
136651,0,0.0011801090553185743
136652,1,0.9905887795021906
136653,0,0.0016301646372337071
136654,0,0.0020851834343528497
136655,0,0.005500838368490776
136656,0,0.004701763952874879
136657,0,0.004212620125819715
136658,0,0.001976367308040195
136659,0,0.0024980878165993185
136660,0,0.001919476075925591
136661,0,0.004000485943614409
136662,0,0.012182235626178052
136663,0,0.0025485310054762476
136664,0,0.018444244084947985
136665,0,0.0015420172292651452
136666,0,0.00040971397174711005
136667,0,0.01837959624357897
136668,0,0.0034182635941113044
136669,0,0.0025926308166502997
136670,0,0.0047161169555432845
136671,0,0.0018980884556959161
136672,0,0.0024994643048685153
136673,0,0.0015447452776120086
136674,0,0.0006336424238750498
136675,0,0.00313982716364655
136676,0,0.0027307696657529646
136677,0,0.0032407234028237323
136678,0,0.0012941980026753136
136679,0,0.0020627004151938335
136680,0,0.006967875228808101
136681,0,0.001932957464033017
136682,0,0.001960847032252683
136683,0,0.0016529599983259894
136684,0,0.004312468576810629
136685,0,0.011258567665490628
136686,0,0.0027966973657635877
136687,0,0.005203643738011007
136688,0,0.005380946433315375
136689,0,0.006196686604119572
136690,0,0.0034039518196342304
136691,0,0.015201891014477277
136692,0,0.002725846764473338
136693,0,0.0009642467415037078
136694,0,0.0009190316825030764
136695,0,0.0018611713399895326
136696,0,0.005870972103781346
136697,0,0.0006063573219891467
136698,0,0.007143569281585832
136699,0,0.004699231355330303
136700,0,0.0017560890041707013
136701,0,0.002189830535630089
136702,0,0.001159760239855845
136703,0,0.008920268287276968
136704,0,0.0007704937282727996
136705,0,0.0006829718233347703
136706,0,0.001560580323727226
136707,0,0.003975501764439719
136708,0,0.011261743771811808
136709,0,0.0002682191890019922
136710,0,0.0021249307599287585
136711,0,0.003941364563575001
136712,0,0.0005285499615479453
136713,0,0.0018168434367470802
136714,0,0.013408856987842048
136715,0,0.006972439786630302
136716,0,0.001501948977000191
136717,0,0.005363555215829133
136718,0,0.015116446366907614
136719,0,0.0031485710985665488
136720,0,0.00024268713489280177
136721,0,0.0021099992229712695
136722,0,0.0012882063582378134
136723,0,0.002032994575785035
136724,0,0.002359676356529454
136725,0,0.002734154262728786
136726,0,0.0014967299203734528
136727,0,0.0015991551309719571
136728,0,0.0009870355962719349
136729,0,0.003260251627260048
136730,0,0.0008467352178656819
136731,0,0.011292117276165603
136732,0,0.00241508663108062
136733,0,0.0021752181053723016
136734,0,0.0017385226136217905
136735,0,0.0016614077218305697
136736,0,0.002403331116327808
136737,0,0.0011529529840603257
136738,0,0.0019761601537178625
136739,0,0.006778328711549064
136740,0,0.0022016363739331226
136741,0,0.023633451444551222
136742,0,0.0030190873177917874
136743,0,0.0032228329420896026
136744,0,0.002229399962654492
136745,0,0.005757045715576509
136746,0,0.002460025623634035
136747,0,0.0023952782532069483
136748,0,0.001237190524632327
136749,0,0.0008174917158227216
136750,0,0.003626508905063759
136751,0,0.002069652091700885
136752,0,0.0008734947179128298
136753,0,0.01590766622767427
136754,0,0.001967724283390471
136755,0,0.010922028263970821
136756,0,0.0011764505989787567
136757,0,0.009994332377196293
136758,0,0.0017984187605287727
136759,0,0.0024779610746118908
136760,0,0.0014516662716538228
136761,0,0.0010687575049993995
136762,0,0.023854187707257155
136763,0,0.0028191209514251718
136764,0,0.0016704756268569546
136765,0,0.003654255898201658
136766,0,0.003931578741634516
136767,0,0.0061030724971026
136768,0,0.001550137660195438
136769,0,0.0027361112299401774
136770,0,0.0022625447175564856
136771,0,0.0037542301822727667
136772,0,0.01555430896822295
136773,0,0.0010203500288821755
136774,0,0.0014428376974650315
136775,0,0.01136860847243199
136776,0,0.0005787653958283584
136777,0,0.0014003888971102613
136778,0,0.0028590936413630157
136779,0,0.0026647424039542584
136780,0,0.000789732524188779
136781,0,0.005535015729372948
136782,0,0.0022490490478277135
136783,0,0.0004408524946460099
136784,0,0.001216687683592867
136785,0,0.002899834919106846
136786,0,0.0026803331698409256
136787,0,0.004437927489732205
136788,0,0.012238779110205482
136789,0,0.002327981208907053
136790,0,0.0006174836376315806
136791,0,0.0024539777422782232
136792,0,0.0049996129646967275
136793,0,0.0013193828912411653
136794,0,0.005919408442864644
136795,0,0.0039209217227105285
136796,0,0.0034029743145372153
136797,0,0.0031200116412878243
136798,0,0.004688498434080438
136799,0,0.002966597242164727
136800,0,0.0020145931693075205
136801,0,0.0015932644172187136
136802,0,0.0026332773609801024
136803,0,0.001511845543789257
136804,0,0.0014162873465968953
136805,0,0.00345661943813673
136806,0,0.0009133377704380849
136807,0,0.0022782916260208645
136808,0,0.001903058901980259
136809,0,0.0009585198059757501
136810,0,0.005075859395462653
136811,0,0.007908780827295136
136812,0,0.0006317057896919701
136813,0,0.017260156891091935
136814,0,0.0029437942642261427
136815,0,0.000756213276267316
136816,0,0.001144576327963651
136817,0,0.0011707319133408831
136818,0,0.006401588356668791
136819,0,0.000760832300865093
136820,0,0.001015588350665001
136821,0,0.0010776494584956062
136822,0,0.011536040150700526
136823,0,0.0020925593388533134
136824,0,0.000806753989357372
136825,0,0.0014573131114090697
136826,1,0.9972294372448121
136827,0,0.0004529646224905882
136828,0,0.0011238982325315996
136829,0,0.0035919541735536893
136830,0,0.002322358378156882
136831,0,0.0013211089301087425
136832,0,0.002409719445147955
136833,0,0.0008556720076207552
136834,1,0.9894419799292101
136835,0,0.0029144990983527097
136836,0,0.0022410996092761004
136837,0,0.002131034283781259
136838,0,0.002461968713604553
136839,0,0.000644937170459436
136840,0,0.0028952563679700075
136841,0,0.004895372418654795
136842,0,0.0026498398942877187
136843,0,0.0013542712411965965
136844,0,0.003309936454300705
136845,0,0.0029797611090750897
136846,0,0.0019847283723211516
136847,0,0.0008346909409997325
136848,0,0.0018970682050107053
136849,0,0.002306054920821678
136850,0,0.0031703641679361834
136851,0,0.0019663783330725704
136852,0,0.004786793242139908
136853,0,0.004628510579124226
136854,0,0.0023757540282000915
136855,0,0.003853210689568262
136856,0,0.019911120304610525
136857,0,0.003909276491246565
136858,0,0.002578446392456886
136859,0,0.0011989960678757572
136860,0,0.0017409376421797422
136861,0,0.0009886040747599419
136862,0,0.005495449342276393
136863,0,0.0008236947353315406
136864,0,0.0004374404086010786
136865,0,0.002964126951016659
136866,0,0.0026396107022120933
136867,0,0.007720868204555001
136868,0,0.0013836553303262912
136869,0,0.0030741983962526273
136870,0,0.0033805013270094535
136871,0,0.0009851810425164829
136872,0,0.0034817815058236306
136873,0,0.0009536217025544586
136874,0,0.000702908437309764
136875,0,0.0016116135455181344
136876,0,0.0011550672333150345
136877,0,0.003570064776461944
136878,0,0.0004899507583253045
136879,0,0.0059728406672836356
136880,0,0.0029103627401993897
136881,0,0.0032639170971270897
136882,0,0.0008371008274612544
136883,0,0.0009389064447954252
136884,0,0.001983632408551168
136885,0,0.015143938034736678
136886,0,0.0013679123375261739
136887,0,0.0018751855379554405
136888,0,0.006045405210147892
136889,0,0.0027679214804880283
136890,0,0.0025700693899551033
136891,0,0.0024998381730791867
136892,0,0.001781709694609039
136893,0,0.002288262841345642
136894,0,0.0007503649495421194
136895,0,0.0016911315742754618
136896,0,0.0012468759014498726
136897,0,0.004908948366327889
136898,0,0.002111696434342784
136899,0,0.0017965292068054892
136900,0,0.0019572876296869127
136901,0,0.002218026476481087
136902,0,0.002142960288861218
136903,0,0.0006036805651692403
136904,0,0.0033363078287817543
136905,0,0.0018215200388903285
136906,0,0.0008724059276219371
136907,0,0.00248436105728459
136908,0,0.0013317307543901928
136909,0,0.0017661915371917428
136910,0,0.00391558181781563
136911,0,0.0038212191273733482
136912,0,0.007581795709871547
136913,0,0.008472344752567902
136914,0,0.0011687187369841309
136915,0,0.0035580910476731946
136916,0,0.000950236302591883
136917,0,0.0027007088488226584
136918,0,0.0008538688481104652
136919,0,0.002965653683468415
136920,0,0.001103702206920727
136921,0,0.00788869761471043
136922,0,0.00177694397365176
136923,0,0.0010884331948452816
136924,0,0.0011933540790437193
136925,0,0.0005464352067943496
136926,0,0.0007269371644015916
136927,0,0.001622182357693516
136928,0,0.0021491345161631184
136929,0,0.0033326482663380065
136930,0,0.0029679789550513353
136931,0,0.01077010339849964
136932,0,0.005872113251687426
136933,0,0.0013531889515434672
136934,0,0.003748962727053178
136935,0,0.0013911983919300361
136936,0,0.005536074614599377
136937,0,0.0008045581724142344
136938,0,0.0010747760808457745
136939,0,0.0012060138333610743
136940,0,0.001721606664578514
136941,0,0.014420217211973207
136942,0,0.0014766715643576445
136943,0,0.00140794875005576
136944,0,0.057086113303724415
136945,0,0.008533374972001871
136946,0,0.004609627865925576
136947,0,0.0030304129027075087
136948,0,0.0008682400606704906
136949,0,0.004551274184316684
136950,0,0.0018639120603266227
136951,0,0.002467827822158067
136952,0,0.0008536639061112488
136953,0,0.002347856587874928
136954,0,0.0005056219119002339
136955,0,0.0016069218708540025
136956,0,0.0012370408046730066
136957,0,0.0019628083490097906
136958,0,0.0034843200214727745
136959,0,0.0019177849976941992
136960,1,0.995168366701435
136961,0,0.006131753548312173
136962,0,0.0018599746251710123
136963,0,0.008287987618379069
136964,0,0.004861482581775345
136965,0,0.010225720437624475
136966,0,0.01253536440144303
136967,0,0.001945572732342606
136968,0,0.01034775019711849
136969,0,0.0006250915787660912
136970,0,0.005521303359013111
136971,0,0.004187179849071157
136972,0,0.004495639633789161
136973,0,0.004525488623031293
136974,0,0.0004417410400572089
136975,0,0.00818434420611303
136976,0,0.0015104463956713216
136977,0,0.003822197963579337
136978,0,0.0018763368090124546
136979,0,0.001166246359302782
136980,0,0.0008938224035946363
136981,0,0.0009292901625422223
136982,0,0.002894298397479351
136983,0,0.0009590708273948749
136984,0,0.001477304708172268
136985,0,0.014502958013996512
136986,0,0.0016886153319212445
136987,0,0.00582267622932856
136988,0,0.00161723125502342
136989,0,0.003163219972870023
136990,0,0.0005298867153205205
136991,0,0.0018622141708710472
136992,0,0.0008222005818135056
136993,0,0.0011874082739880454
136994,0,0.006156234579688537
136995,0,0.014358896479673342
136996,0,0.002684254779697985
136997,0,0.004590487531296423
136998,0,0.0028905505627321863
136999,0,0.003139926264757708
137000,0,0.011157348195383906
137001,0,0.001612350612193619
137002,0,0.003342047036720816
137003,0,0.003183365681100976
137004,0,0.0419638821943697
137005,1,0.9987170805381429
137006,0,0.0004666211810976629
137007,0,0.0017549121608289313
137008,0,0.0035567610551590816
137009,0,0.012279029704463288
137010,0,0.00524911577450518
137011,0,0.003956842850329803
137012,0,0.014304933383770365
137013,0,0.004798324765342926
137014,0,0.0008846939486384707
137015,0,0.009694274758290702
137016,0,0.005008150001520319
137017,0,0.0011740446021334839
137018,0,0.0020670454327782663
137019,0,0.0015894599196750769
137020,0,0.02013940233352655
137021,0,0.009446303704400534
137022,0,0.0008500751721322451
137023,0,0.0014884940525176106
137024,0,0.0025179488489878157
137025,0,0.0008893318718097721
137026,0,0.013032087970400575
137027,0,0.0028655702209853936
137028,0,0.0017786959692590795
137029,0,0.0013465868689692257
137030,0,0.008503713192524421
137031,0,0.008084843447746319
137032,0,0.0035254937663489667
137033,0,0.00427145273426928
137034,0,0.0050322935808670855
137035,0,0.012857115199320505
137036,0,0.0039502057958440565
137037,1,0.9936115516600779
137038,0,0.003911217422065546
137039,0,0.001398859736089097
137040,0,0.0010347859469700168
137041,0,0.0085225982226745
137042,0,0.0007423792568457494
137043,0,0.00239480755790351
137044,0,0.0011532198555156907
137045,0,0.000986008996763033
137046,0,0.0013842504876072231
137047,0,0.001781453074942604
137048,0,0.005275064859895821
137049,0,0.00680285698982979
137050,0,0.0008150560973518653
137051,0,0.0033275538120735504
137052,0,0.006553895423464403
137053,0,0.002362828713407511
137054,0,0.0012713360193539736
137055,0,0.0027640031074858276
137056,0,0.0009842870120077847
137057,0,0.0013096461807294505
137058,0,0.002393225168543218
137059,0,0.006532209190040094
137060,0,0.0007155381711176118
137061,0,0.0012597874950027767
137062,0,0.00842305230815784
137063,0,0.005177057884157565
137064,0,0.004532228017864584
137065,0,0.012694276565821583
137066,0,0.0051484197421743485
137067,0,0.001052584335827169
137068,0,0.0017779441105903395
137069,0,0.002752402871915164
137070,0,0.0033306842805078643
137071,0,0.0018071539010118978
137072,0,0.0008575061542956683
137073,0,0.001851764027438775
137074,0,0.0057478729254203595
137075,0,0.0027623484831019785
137076,0,0.000721563225545354
137077,0,0.002008682265698523
137078,0,0.0016419554682839538
137079,0,0.003899227804336892
137080,0,0.004436518341821971
137081,0,0.003999879475491132
137082,0,0.001159561078084241
137083,0,0.00041609356702785997
137084,0,0.0023817385825912855
137085,0,0.006175973891889748
137086,0,0.005330253463203302
137087,0,0.0015318204094380177
137088,0,0.012163378552768365
137089,0,0.0016261533175150717
137090,0,0.0024668313397549274
137091,0,0.0008158552130391839
137092,0,0.008502407790711021
137093,0,0.005485732392737181
137094,0,0.00938023621612238
137095,0,0.003919488523061253
137096,0,0.0011284949020856996
137097,0,0.0067355332154688955
137098,0,0.0061621215109711235
137099,0,0.003277362900042227
137100,0,0.0011520262283626287
137101,0,0.0025504891258281885
137102,0,0.004960023759773342
137103,0,0.010784117023041724
137104,0,0.0004880841834175237
137105,0,0.0011164316144401003
137106,0,0.020650264039474495
137107,0,0.0026005766602596766
137108,0,0.0014123978219262457
137109,0,0.0018780830068168377
137110,0,0.009959123054654379
137111,0,0.01800957813910739
137112,1,0.9845452148672101
137113,0,0.018578391277863444
137114,0,0.0010244730304152965
137115,0,0.0007362905272604857
137116,0,0.005638604516448716
137117,0,0.0011893289779977576
137118,0,0.00252695098200496
137119,0,0.010113016119920706
137120,0,0.0017741365064313736
137121,0,0.0009370467457599852
137122,0,0.005055147852989643
137123,0,0.001542436704017046
137124,0,0.013453999155803857
137125,0,0.0008824761756807563
137126,0,0.0007492087915513333
137127,0,0.0035245242354536668
137128,0,0.0012232492345680898
137129,0,0.0019094418069718817
137130,0,0.0017114807668816975
137131,0,0.00277899513719781
137132,0,0.0016404833149461888
137133,0,0.0013900905464579517
137134,0,0.013066408632242442
137135,0,0.005715646629474516
137136,0,0.0008498590414090501
137137,0,0.0008175431097511583
137138,0,0.0029113735077292637
137139,0,0.0011723684954442846
137140,0,0.011607285222081454
137141,0,0.0016993295943079029
137142,0,0.0027504623982867443
137143,0,0.001965638037128468
137144,0,0.0018188739875425913
137145,0,0.0008772662178992406
137146,0,0.0028119326576806093
137147,0,0.0007023735186271154
137148,0,0.006538438901364028
137149,0,0.002754927777223696
137150,0,0.0051653593718414366
137151,0,0.0012176072616992412
137152,0,0.0034880251166487584
137153,0,0.01918717713077786
137154,0,0.003678783793969505
137155,0,0.0030891419465129705
137156,0,0.007646728363974239
137157,0,0.004077525041293447
137158,0,0.0009069770511549008
137159,0,0.002776931162274611
137160,0,0.0027956945722755395
137161,0,0.0022947213826830584
137162,0,0.0027511454956012002
137163,0,0.0006937766498295621
137164,0,0.002206619149245171
137165,0,0.004092983642315245
137166,0,0.002780352982421369
137167,0,0.004413552343032918
137168,0,0.0028899303001033902
137169,0,0.003678308026922544
137170,0,0.001495687990792483
137171,0,0.001941763383985913
137172,0,0.0007016416027608581
137173,0,0.0034086970524431657
137174,0,0.0004124687254684582
137175,0,0.004057537932244581
137176,0,0.0015284532965765506
137177,0,0.0047709874465982635
137178,0,0.0017926836469200453
137179,0,0.0025121538583321367
137180,0,0.0009222358281197321
137181,0,0.0026810703531532742
137182,0,0.008638901530025275
137183,0,0.0021471412998056733
137184,0,0.0021541667088306924
137185,0,0.0053890716729962955
137186,0,0.0025445015934648678
137187,0,0.0010771989417559746
137188,0,0.008922851612250062
137189,0,0.00955983916648772
137190,0,0.0011821572183074187
137191,0,0.0018737824675690426
137192,0,0.29995175964561466
137193,0,0.0013646080293431852
137194,0,0.001738473100287614
137195,0,0.014258577420533476
137196,0,0.005672161413922277
137197,0,0.0032979521878092406
137198,0,0.007833703731047225
137199,0,0.0006862605815874026
137200,0,0.0013682325152437574
137201,0,0.006599179552377542
137202,0,0.0051293079531252415
137203,0,0.0012845202138413686
137204,0,0.000516005440253071
137205,0,0.002441672751883223
137206,0,0.001271258414050187
137207,0,0.006636263201381978
137208,0,0.007065358077395365
137209,0,0.0012444971215945803
137210,0,0.0028986907655108142
137211,0,0.0013138094136689962
137212,0,0.0059139461955871764
137213,0,0.002045320259012083
137214,0,0.0011217971953545755
137215,0,0.00506308344341141
137216,0,0.00579284043046535
137217,0,0.0029403267447724417
137218,0,0.00646111687955529
137219,0,0.001656409002761548
137220,0,0.004818437161979955
137221,0,0.0042188096977983655
137222,0,0.005435651423398722
137223,0,0.0020025492750691256
137224,0,0.0028959811778398637
137225,0,0.00067189133026474
137226,0,0.0012397713190024395
137227,0,0.002178972084343888
137228,0,0.008811278201152095
137229,0,0.002851702140277662
137230,0,0.0007467017670557848
137231,0,0.005551354919659363
137232,0,0.0012536515686688626
137233,0,0.003383398032897852
137234,0,0.0011176037773282764
137235,0,0.0014214714065115556
137236,0,0.001082737690857156
137237,0,0.0009274024348830504
137238,0,0.0014950976259792428
137239,0,0.0030538132851027897
137240,0,0.0010728406591041498
137241,0,0.008366046214333987
137242,0,0.009063516002349151
137243,0,0.004191649961277996
137244,0,0.008848270643208969
137245,0,0.012115362182398141
137246,0,0.00499791033224327
137247,0,0.0009370839505020909
137248,0,0.0019507664123587468
137249,0,0.009204362335460452
137250,0,0.002032385229168966
137251,0,0.003903808100527348
137252,0,0.0025750021376769673
137253,0,0.0012647398733397143
137254,0,0.0005199957082314419
137255,0,0.005852940474444519
137256,0,0.007068103942854513
137257,0,0.0012731555202076658
137258,0,0.0008316300905575185
137259,0,0.0010499891358795336
137260,0,0.004438663541559253
137261,0,0.0032268773103724772
137262,0,0.003875257693091314
137263,0,0.008234869983004474
137264,0,0.011390387837051633
137265,0,0.005969257244477089
137266,0,0.0013578827303480086
137267,0,0.0005502501820964657
137268,0,0.0005896447782552386
137269,0,0.0015172862262879609
137270,0,0.0010727929180786421
137271,0,0.0010652743864780015
137272,0,0.01635587610272564
137273,0,0.0008516278421428137
137274,0,0.001384382881829584
137275,0,0.0017607367531255623
137276,0,0.0008933516490709222
137277,0,0.004919264727335695
137278,0,0.0018202647848409256
137279,0,0.007210860130342238
137280,0,0.0003674368593031416
137281,0,0.002293852949124829
137282,0,0.0023203810583202447
137283,0,0.007261613195158668
137284,0,0.0019443552306262072
137285,0,0.002081615524672501
137286,0,0.004213325397349605
137287,0,0.0023994441386877776
137288,0,0.010719225048742297
137289,0,0.0013277659372565535
137290,0,0.0014125840176068038
137291,0,0.001122467292977208
137292,0,0.0025048745975178328
137293,0,0.003496260615360717
137294,0,0.0025409364556045035
137295,0,0.0016197056161097012
137296,0,0.00419592375897839
137297,0,0.004346709192491699
137298,0,0.005058269008166819
137299,0,0.0013018829288745722
137300,0,0.006406542161357164
137301,0,0.0012145873573949735
137302,0,0.0010152264495654918
137303,0,0.004518598318193696
137304,0,0.006351515066626328
137305,0,0.015920267944779642
137306,0,0.0065699221802002095
137307,0,0.0014515142545729997
137308,0,0.002716478587950419
137309,0,0.0016742732438258178
137310,0,0.0030784286371274457
137311,0,0.004640554809355066
137312,0,0.010960953802753741
137313,0,0.0013492821014326128
137314,0,0.001281757157054975
137315,0,0.0027544639177671036
137316,0,0.000830944614438593
137317,0,0.001478257498559431
137318,0,0.002373235929333908
137319,0,0.002954135431607696
137320,0,0.00337136824181187
137321,0,0.0009140988917781331
137322,0,0.0019710307443477036
137323,0,0.008725397799059533
137324,0,0.008733785974071063
137325,0,0.011617766477858964
137326,0,0.0006389518671075197
137327,0,0.003086939587143092
137328,0,0.006940516997342105
137329,0,0.0019254066745813035
137330,0,0.0075824819476544856
137331,0,0.00538817888236867
137332,0,0.001552686406234569
137333,0,0.004759185278504192
137334,0,0.00382373895978879
137335,0,0.0026221945640724606
137336,0,0.01709044793375217
137337,0,0.0015537634447299335
137338,0,0.003728530910484902
137339,0,0.0014496246456907765
137340,0,0.0008033076401038254
137341,0,0.0005258509681744338
137342,0,0.00095480643053904
137343,0,0.003914446152714168
137344,0,0.0038637490670345126
137345,0,0.0016632079722250853
137346,0,0.005523645564251273
137347,0,0.005718445545963835
137348,0,0.0028708052518441178
137349,0,0.0015939806922658716
137350,0,0.001463668062136042
137351,0,0.006557776441237549
137352,0,0.0018228008194506842
137353,0,0.0041858591501969175
137354,0,0.0004288917537156036
137355,0,0.001448374750867074
137356,0,0.0003534868454877487
137357,0,0.001202604497321475
137358,0,0.0006246367442455685
137359,0,0.0016824383839669141
137360,0,0.004134298852708408
137361,0,0.0013285531291931947
137362,0,0.0023685593372359502
137363,0,0.0009822260224679467
137364,0,0.006336932265845315
137365,0,0.000648324930751248
137366,0,0.004146344680217386
137367,0,0.020318599521037838
137368,0,0.0009395181555564519
137369,0,0.0025144292031754035
137370,0,0.0006421249831709495
137371,0,0.006812978086094362
137372,0,0.0015584792848571324
137373,0,0.0029139977385905136
137374,0,0.000694791132652111
137375,0,0.0012757388506162543
137376,0,0.001799245098877172
137377,0,0.0004116844066168681
137378,0,0.0024924030863795786
137379,1,0.9872979452134942
137380,0,0.012450343167304001
137381,0,0.0011154544104363389
137382,0,0.0005789072336176872
137383,0,0.0020379953816443783
137384,0,0.0025639094074952893
137385,1,0.9871612944802598
137386,0,0.000520723202354502
137387,0,0.00024850086808660566
137388,0,0.0007703072074498929
137389,0,0.0016066491029724423
